"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 22 17:10:42 GMT 2024","Fri Mar 22 17:10:42 GMT 2024","18","","com.example.junit5.StepTest","","com.example.junit5.StepTest","annotatedStepTest","annotatedStepTest()",""
"passed","Fri Mar 22 17:10:42 GMT 2024","Fri Mar 22 17:10:42 GMT 2024","30","","com.example.junit5.StepTest","","com.example.junit5.StepTest","lambdaStepTest","lambdaStepTest()",""
